CCSC,"Country Style Cooking",NYSE,False,6.88
MU,"Micron Technology",NASDAQ,True,14.13
RCL,"Royal Caribbean Cruises Ltd",NYSE,True,38.93
BMC,"Bmc Software",NASDAQ,False,45.99
FRM,"Furmanite Corp.",NYSE,True,8.59
BBL,"Bhp Billiton Plc",NYSE,True,61.93
ODC,"Oil-Dri Corporation Of America",NYSE,True,31.61
TSN,"Tyson Foods",NYSE,True,31.47
L,"Loews Corp.",NYSE,True,46.97
XRS,"Tal Education Group",NYSE,False,12.50
MVIS,"Microvision",NASDAQ,True,1.98
FOSL,"Fossil",NASDAQ,True,118.51
CPT,"Camden Property Trust",NYSE,True,64.86
CORE,"Core-Mark Holding Company",NASDAQ,True,64.12
KS,"Kapstone Paper And Packaging Corp.",NYSE,False,42.68
SPNC,"The Spectranetics Corp.",NASDAQ,True,17.37
MDC,"M.D.C. Holdings",NYSE,True,30.27
OBAS,"Optibase Ltd",NASDAQ,True,5.69
PSBH,"Psb Holdings",NASDAQ,False,6.43
MTD,"Mettler-Toledo International",NYSE,True,225.11
SEV,"Sevcon Inc",NASDAQ,True,5.20
PRI,"Primerica",NYSE,True,38.69
LVLT,"Level 3 Communications",NYSE,True,22.55
ASBB,"Asb Bancorp Inc.",NASDAQ,False,17.50
CHRM,"Charm Communications Inc.",NASDAQ,False,3.99
ESCA,"Escalade Inc.",NASDAQ,True,7.12
PGNX,"Progenics Pharmaceuticals Inc.",NASDAQ,True,4.60
FWV,"First West Virginia Bancorp",AMEX,True,17.30
EDE,"Empire District Electric Company",NYSE,True,22.30
WTI,"W&T Offshore",NYSE,True,15.30
IRS,"Irsa Inversiones Y Representaciones S.A.",NYSE,True,8.70
VRTA,"Vestin Realty Mortgage I",NASDAQ,False,1.53
ANCI,"American Caresource Holdings",NASDAQ,True,1.86
SCVL,"Shoe Carnival",NASDAQ,True,26.25
BLIN,"Bridgeline Digital",NASDAQ,True,1.15
WG,"Willbros Group",NYSE,True,9.48
CMI,"Cummins Inc.",NYSE,True,124.72
DRQ,"Dril-Quip",NYSE,True,102.26
FFG,"Fbl Financial Group",NYSE,True,43.22
CRME,"Cardiome Pharma Corp.",NASDAQ,True,2.02
KOG,"Kodiak Oil",NYSE,True,9.71
AGI,"Alamos Gold Inc.",NYSE,True,16.49
GWRE,"Guidewire Software Inc. Common",NYSE,False,42.92
NM,"Navios Maritime Holdings Inc.",NYSE,True,6.16
COHU,"Cohu",NASDAQ,True,10.60
KIM,"Kimco Realty Corp.",NYSE,True,21.29
SIFY,"Sify Technologies Limited",NASDAQ,True,1.82
SIAL,"Sigma-Aldrich Corp.",NASDAQ,True,84.40
ORN,"Orion Marine Group Inc",NYSE,True,10.25
FORTY,"Formula Systems Ltd",NASDAQ,True,23.89
AU,"Anglogold Ashanti Ltd",NYSE,True,15.08
GEF,"Greif Bros. Corp.",NYSE,True,54.99
PETM,"Petsmart Inc",NASDAQ,True,74.00
ZBRA,"Zebra Technologies Corporation",NASDAQ,True,47.46
PDH,"Petrologistics Lp",NYSE,False,12.02
THLD,"Threshold Pharmaceuticals",NASDAQ,True,4.80
DOLE,"Dole Food Company Inc",NYSE,True,13.45
CCJ,"Cameco Corp.",NYSE,True,19.94
CLDT,"Chatham Lodging Trust [Reit]",NYSE,False,17.91
ALOG,"Analogic Corp.",NASDAQ,True,75.37
MATR,"Mattersight Corp",NASDAQ,True,3.49
RGLS,"Regulus Therapeutics Inc.",NASDAQ,False,8.75
MCRI,"Monarch Casino & Resort",NASDAQ,True,19.64
CHMT,"Chemtura",NYSE,True,23.05
TESO,"Tesco Corp.",NASDAQ,False,15.09
GTE,"Gran Tierra Energy Inc.",AMEX,True,6.67
VLTC,"Voltari Corp.",NASDAQ,False,5.59
PTNR,"Partner Communications Company Ltd",NASDAQ,True,7.74
MED,"Medifast Inc",NYSE,True,25.83
PMD,"Psychemedics Corp.",NASDAQ,False,13.15
BME,"Blackrock Health Sciences Trust",NYSE,False,32.68
MWE,"Markwest Energy Partners Lp",NYSE,False,68.74
MFLR,"Mayflower Bancorp",NASDAQ,True,19.77
HDY,"Hyperdynamics Corp.",NYSE,True,4.01
URZ,"Uranerz Energy Corp.",AMEX,True,1.32
SLTM,"Solta Medical Inc",NASDAQ,False,2.01
SNTA,"Synta Pharmaceuticals",NASDAQ,False,5.84
LNDC,"Landec Corp.",NASDAQ,True,13.27
SPSC,"Sps Commerce",NASDAQ,False,61.97
PX,"Praxair",NYSE,True,118.24
EMXX,"Eurasian Minerals",AMEX,True,1.48
GGB,"Gerdau S.A.",NYSE,True,6.57
OCZ,"Ocz Technology Group Inc",NASDAQ,True,1.45
GERN,"Geron Corp.",NASDAQ,True,1.41
ESXB,"Community Bankers Trust Corp.",NASDAQ,False,3.63
PRPH,"Prophase Labs",NASDAQ,False,1.55
DHT,"Dht Holdings",NYSE,True,4.17
RVLT,"Nexxus Lighting",NASDAQ,False,3.87
LPTH,"Lightpath Technologies",NASDAQ,True,1.76
EOPN,"E2Open Inc",NASDAQ,False,20.04
CSPI,"Csp Inc.",NASDAQ,True,6.96
IMH,"Impac Mortgage Holdings",AMEX,True,10.01
UCP,"Ucp Inc.",NYSE,False,13.81
EMR,"Emerson Electric Company",NYSE,True,60.88
AMCX,"Amc Networks Inc.",NASDAQ,False,64.65
ASC,"Ardmore Shipping Corporation",NYSE,False,13.97
GSV,"Gold Standard Ventures Corp",AMEX,False,0.62
ABB,"Abb Ltd",NYSE,True,22.53
KONG,"Kongzhong Corp.",NASDAQ,True,9.04
EBSB,"Meridian Interstate Bancorp",NASDAQ,False,20.01
TOWR,"Tower International",NYSE,False,20.16
TWO,"Two Harbors Investments Corp",NYSE,True,9.47
LPLA,"Lpl Investment Holdings Inc.",NASDAQ,False,37.96
MLI,"Mueller Industries",NYSE,True,55.09
PRU,"Prudential Financial Inflation Retail",NYSE,True,78.74
FLEX,"Flextronics International Ltd",NASDAQ,True,8.94
RLJ,"Rlj Lodging Trust",NYSE,False,23.89
DAR,"Darling International Inc.",NYSE,False,19.80
DLPH,"Delphi Automotive Plc",NYSE,False,54.20
EXAS,"Exact Sciences Corp.",NASDAQ,True,12.16
P,"Pandora Media Inc.",NYSE,True,19.85
MO,"Altria Group",NYSE,True,34.57
BLC,"Belo Corp.",NYSE,True,14.24
EVK,"Ever-Glory International Group",AMEX,True,3.09
RADA,"Rada Electronics Industries Limited",NASDAQ,False,1.31
IGD,"ING Global Equity Dividend And Premium",NYSE,True,9.37
WCC,"Wesco International",NYSE,True,73.78
WSBC,"Wesbanco",NASDAQ,True,29.51
OEH,"Orient-Express Hotels",NYSE,True,12.35
PRFT,"Perficient",NASDAQ,True,16.99
ELGX,"Endologix Inc",NASDAQ,True,15.85
HDSN,"Hudson Technologies",NASDAQ,True,2.02
CAVM,"Cavium Inc",NASDAQ,False,36.01
WTW,"Weight Watchers International Inc",NYSE,True,36.00
MSCI,"MSCI Inc",NYSE,True,37.55
QTM,"Quantum Corp.",NYSE,True,1.49
NRCIB,"National Research Corporation",NASDAQ,False,34.75
SFD,"Smithfield Foods",NYSE,True,33.41
MPR,"Met-Pro Corp.",NYSE,True,13.52
HNSN,"Hansen Medical",NASDAQ,True,1.63
POWR,"Powersecure International Inc",NASDAQ,False,16.91
NVE,"Nv Energy Inc",NYSE,True,23.71
CVT,"Cvent Inc",NYSE,False,30.77
QADA,"Qad Inc.",NASDAQ,False,11.91
JCTCF,"Jewett-Cameron Trading Company",NASDAQ,True,13.07
MYD,"Blackrock Muniyield Fund",NYSE,True,12.97
PLUG,"Plug Power",NASDAQ,True,0.38
PCBK,"Pacific Continental Corporation [Ore]",NASDAQ,True,12.88
SMMF,"Summit Financial Group",NASDAQ,False,8.31
LTXC,"Ltx-Credence Corp.",NASDAQ,True,4.99
SIVB,"Svb Financial Group",NASDAQ,True,86.16
PZE,"Petrobras Argentina S.A.",NYSE,True,4.49
TC,"Thompson Creek Metals Company Inc.",NYSE,True,3.68
MRTN,"Marten Transport",NASDAQ,True,17.95
CUR,"Neuralstem",AMEX,True,1.48
FRP,"Fairpoint Communications",NASDAQ,False,9.76
CATO,"Cato Corp.",NYSE,False,27.64
VPRT,"Vistaprint N.V.",NASDAQ,False,53.33
IPHS,"Innophos Holdings",NASDAQ,True,51.13
BLMN,"Bloomin' Brands Inc.",NASDAQ,False,24.09
USAP,"Universal Stainless & Alloy Products",NASDAQ,True,27.80
SDR,"Sandridge Mississippian Trust",NYSE,True,13.53
A,"Agilent Technologies",NYSE,True,46.96
CITZ,"Cfs Bancorp",NASDAQ,True,11.33
CERE,"Ceres Inc.",NASDAQ,False,1.46
CHRW,"C.H. Robinson Worldwide",NASDAQ,True,55.88
EBS,"Emergent Biosolutions",NYSE,True,17.89
TNH,"Terra Nitrogen Company L.P.",NYSE,True,218.45
LM,"Legg Mason",NYSE,True,33.03
AFCE,"Afc Enterprises",NASDAQ,True,37.86
RKUS,"Ruckus Wireless Inc.",NYSE,False,13.94
QSII,"Quality Systems",NASDAQ,True,20.85
CHTR,"Charter Communications",NASDAQ,True,123.12
WBB,"Westbury Bancorp Inc.",NASDAQ,False,13.77
SBSA,"Spanish Broadcasting System",NASDAQ,True,4.05
CZR,"Caesars Entertainment Corporati",NASDAQ,False,17.89
NVGN,"Novogen Limited",NASDAQ,True,3.65
URI,"United Rentals",NYSE,True,54.11
TXRH,"Texas Roadhouse",NASDAQ,False,24.78
EDUC,"Educational Development Corp.",NASDAQ,True,3.05
SCL,"Stepan Company",NYSE,True,57.97
AWRE,"Aware",NASDAQ,True,5.24
VRX,"Valeant Pharmaceuticals International",NYSE,True,102.93
NBHC,"National Bank Holdings Corp.",NYSE,False,20.30
MPO,"Midstates Petroleum Company I",NYSE,False,4.48
SHFL,"Shuffle Master",NASDAQ,True,22.76
WWWW,"Web.Com Group Inc",NASDAQ,False,28.84
BZ,"Boise Inc",NYSE,True,8.96
TRIT,"Tri-Tech Holding Inc.",NASDAQ,True,1.46
DQ,"Daqq New Energy",NYSE,True,9.43
ANH,"Anworth Mortgage Asset Corp.",NYSE,True,4.63
AXDX,"Accelerate Diagnostics Inc.",NASDAQ,False,7.98
AZC,"Augusta Resource Corp.",AMEX,True,2.02
YOD,"You On Demand Holdings Inc",NASDAQ,False,1.62
MR,"Mindray Medical International Limited",NYSE,True,42.18
AWI,"Armstrong World Industries Inc",NYSE,False,49.16
CNIT,"China Information Technology",NASDAQ,True,3.01
CS,"Credit Suisse Group",NYSE,True,30.79
MWIV,"Mwi Veterinary Supply",NASDAQ,False,145.54
ACHC,"Acadia Healthcare Company Inc.",NASDAQ,False,37.49
ADGE,"American Dg Energy Inc.",AMEX,False,1.64
SVT,"Servotronics",AMEX,False,8.58
GALT,"Galectin Therapeutics Inc",NASDAQ,True,6.69
MRK,"Merck & Company",NYSE,True,47.97
CO,"China Cord Blood Corporation.",NYSE,True,4.14
INSY,"Insys Therapeutics Inc.",NASDAQ,False,24.56
WCN,"Waste Connections Inc.",NYSE,True,42.58
ZNH,"China Southern Airlines Company",NYSE,True,19.32
DOW,"DOW Chemical Company",NYSE,True,37.15
MVO,"Mv Oil Trust",NYSE,False,26.53
ANDE,"The Andersons",NASDAQ,True,65.51
EIX,"Edison International",NYSE,True,47.22
ATRI,"Atrion Corp.",NASDAQ,True,248.36
MYC,"Blackrock Muniyield California Fund",NYSE,True,13.36
MMM,"3M Company",NYSE,True,115.85
NPO,"Enpro Industries",NYSE,True,59.59
USM,"United States Cellular Corp.",NYSE,False,42.54
EGP,"Eastgroup Properties",NYSE,True,59.49
BPT,"Bp Prudhoe Bay Royalty Trust",NYSE,True,85.33
LAS,"Lentuo International Inc.",NYSE,False,5.00
MSM,"Msc Industrial Direct Company",NYSE,True,78.55
LGP,"Lehigh Gas Partners Lp",NYSE,False,27.32
ZNGA,"Zynga Inc.",NASDAQ,True,2.88
EW,"Edwards Lifesciences Corp.",NYSE,True,71.31
CATM,"Cardtronics",NASDAQ,True,35.95
TEVA,"Teva Pharmaceutical Industries Limited",NYSE,True,40.38
FUND,"Royce Focus Trust",NASDAQ,True,7.36
TINY,"Harris & Harris Group",NASDAQ,True,3.11
CGR,"Claude Resources",AMEX,True,0.26
ACO,"Amcol International Corp.",NYSE,True,34.08
ABBV,"Abbvie Inc. Common Stock",NYSE,True,43.21
BCBP,"Bcb Bancorp Inc. [Nj]",NASDAQ,False,10.50
AFCB,"Athens Bancshares Corp.",NASDAQ,False,17.61
CBG,"Cbre Group Inc",NYSE,True,22.04
CTP,"Ctpartners Executive Search Inc.",AMEX,False,4.69
VVC,"Vectren Corp.",NYSE,True,34.14
LSE,"Caplease Funding Inc",NYSE,True,8.49
CALX,"Calix Inc",NYSE,False,12.01
JPM,"J P Morgan Chase & Co",NYSE,True,53.29
BKI,"Buckeye Technologies",NYSE,True,37.25
ZLCS,"Zalicus Inc.",NASDAQ,True,0.61
CGI,"Celadon Group",NYSE,True,17.65
VYFC,"Valley Financial Corp.",NASDAQ,False,11.17
CCM,"Concord Medical Services",NYSE,False,4.82
AKAM,"Akamai Technologies",NASDAQ,True,46.19
PRXI,"Premier Exhibitions",NASDAQ,True,1.68
V,"Visa Inc.",NYSE,True,173.93
NAT,"Nordic American Tanker Shipping Limited",NYSE,True,8.77
MTSN,"Mattson Technology",NASDAQ,True,2.23
G,"Genpact Limited",NYSE,True,19.11
PNX,"Phoenix Companies",NYSE,True,40.26
ONE,"Higher One Holdings",NYSE,True,8.89
CSV,"Carriage Services",NYSE,True,18.48
APC,"Anadarko Petroleum Corp.",NYSE,True,89.20
FMX,"Fomento Economico Mexicano S.A.B. De C.V.",NYSE,True,99.10
PLCE,"The Children's Place Retail Stores",NASDAQ,True,53.14
NRP,"Natural Resource Partners Lp",NYSE,True,19.31
AMSC,"American Superconductor Corp.",NASDAQ,True,2.47
DDE,"Dover Downs Gaming & Entertainment Inc",NYSE,True,1.36
DCIN,"Digital Cinema Destinations Cor",NASDAQ,False,6.15
VNO,"Vornado Realty Trust",NYSE,True,82.84
SEE,"Sealed Air Corp.",NYSE,True,29.58
OPLK,"Oplink Communications",NASDAQ,True,20.07
SIEB,"Siebert Financial",NASDAQ,True,1.46
FORD,"Forward Industries",NASDAQ,True,1.89
NMRX,"Numerex",NASDAQ,True,10.21
IBTX,"Independent Bank Group Inc",NASDAQ,False,33.62
ICFI,"Icf International",NASDAQ,False,34.17
HXM,"Desarrolladora Homex",NYSE,True,1.69
STEM,"Stemcells",NASDAQ,True,1.67
BKD,"Brookdale Senior Living Inc.",NYSE,False,27.72
CTIB,"Cti Industries Corp.",NASDAQ,True,5.28
MNKD,"Mannkind Corp.",NASDAQ,True,6.64
MEOH,"Methanex Corp.",NASDAQ,True,48.08
RVM,"Revett Minerals Inc",AMEX,False,0.85
TMP,"Tompkinstrustco",AMEX,True,45.22
BGY,"Blackrock International",NYSE,True,7.58
MLVF,"Malvern Federal Bancorp",NASDAQ,False,11.84
TXT,"Textron Inc.",NYSE,True,27.86
NBTF,"NB&T Financial Group Inc",NASDAQ,True,22.25
DRIV,"Digital River",NASDAQ,True,18.00
NLY,"Annaly Capital Management Inc",NYSE,True,11.49
ALV,"Autoliv",NYSE,True,82.58
EQR,"Equity Residential",NYSE,True,51.79
TSS,"Total System Services",NYSE,True,28.11
GLT,"Glatfelter",NYSE,True,26.78
CET,"Central Securities Corp.",AMEX,True,22.52
AMWD,"American Woodmark Corp.",NASDAQ,True,33.01
BRD,"Brigus Gold Corp.",AMEX,True,0.60
MOS,"Mosaic Company",NYSE,True,44.23
OVTI,"Omnivision Technologies",NASDAQ,True,16.54
TEU,"Box Ships Inc.",NYSE,True,4.09
VAL,"Valspar Corp.",NYSE,True,63.16
ETH,"Ethan Allen Interiors Inc.",NYSE,True,27.54
BXS,"Bancorpsouth",NYSE,True,19.97
ZX,"China Zenix Auto International",NYSE,False,2.95
NTES,"Netease Inc",NASDAQ,True,63.16
TDG,"Transdigm Group Inc.",NYSE,True,137.90
CACC,"Credit Acceptance Corp.",NASDAQ,True,111.84
SPTN,"Spartan Stores",NASDAQ,True,20.77
HYT,"Blackrock High Yield Fund Vi Inc",NYSE,True,11.48
ORIT,"Oritani Financial",NASDAQ,False,16.12
MAYS,"J. W. Mays",NASDAQ,True,25.95
DGI,"Digitalglobe Inc",NYSE,True,30.78
IPI,"Intrepid Potash Inc",NYSE,True,12.85
CPRX,"Catalyst Pharmaceutical Partners",NASDAQ,True,1.34
CRY,"Cryolife",NYSE,True,6.78
BSRR,"Sierra Bancorp",NASDAQ,True,15.13
NHI,"National Health Investors",NYSE,True,58.94
CAMT,"Camtek Ltd",NASDAQ,True,1.64
CYCC,"Cyclacel Pharmaceuticals",NASDAQ,False,2.82
CVV,"Cvd Equipment Corp.",NASDAQ,True,12.10
CMCO,"Columbus Mckinnon Corp.",NASDAQ,True,21.70
ASUR,"Asure Software Inc",NASDAQ,True,5.05
TKR,"Timken Company",NYSE,True,59.20
VSCI,"Vision-Sciences",NASDAQ,True,0.93
INO,"Inovio Pharmaceuticals",AMEX,True,1.59
MNI,"Mcclatchy Company",NYSE,True,2.81
RDCM,"Radcom Ltd",NASDAQ,True,5.48
MCEP,"Mid-Con Energy Partners Lp",NASDAQ,False,22.00
TAST,"Carrols Restaurant Group",NASDAQ,True,6.30
LG,"Laclede Group",NYSE,True,44.66
SPB,"Spectrum Brands Holdings",NYSE,False,62.27
LPI,"Laredo Petroleum Holdings Inc",NYSE,True,23.30
SNHY,"Sun Hydraulics Corp.",NASDAQ,True,30.37
WIT,"Wipro Limited",NYSE,True,9.42
SZYM,"Solazyme Inc",NASDAQ,False,11.97
COR,"Coresite Realty Corp.",NYSE,False,33.47
GIB,"Cgi Group",NYSE,True,35.04
WTS,"Watts Water Technologies",NYSE,True,53.33
SEAS,"Seaworld Entertainment Inc. Co",NYSE,False,33.49
RCG,"Renaissance Capital Growth & Income Fund III",AMEX,True,1.35
UN,"Unilever Nv",NYSE,False,39.46
SNAK,"Inventure Foods",NASDAQ,True,8.88
VNET,"21Vianet Group Inc.",NASDAQ,True,13.69
CLMT,"Calumet Specialty Products",NASDAQ,True,29.47
AHT,"Ashford Hospitality Trust Inc",NYSE,True,11.97
MCS,"Marcus Corp.",NYSE,True,12.40
OINK,"Tianli Agritech",NASDAQ,False,0.69
SWHC,"Smith & Wesson Holding Corp.",NASDAQ,True,11.22
IMAX,"Imax Corp.",NYSE,False,26.79
PNW,"Pinnacle West Capital Corp.",NYSE,True,55.66
ARRS,"Arris Group Inc",NASDAQ,True,16.81
FRO,"Frontline Ltd",NYSE,True,2.61
DNY,"The Denali Fund",NYSE,True,19.32
CIMT,"Cimatron Limited",NASDAQ,True,6.35
PPS,"Post Properties",NYSE,True,45.68
POT,"Potash Corporation Of Saskatchewan Inc.",NYSE,True,31.22
PDM,"Piedmont Office Realty Trust",NYSE,False,17.37
EPR,"Entertainment Properties Trust",NYSE,True,51.18
PTEN,"Patterson-Uti Energy",NASDAQ,True,19.83
SGY,"Stone Energy Corp.",NYSE,True,28.17
XRAY,"Dentsply International Inc.",NASDAQ,True,42.15
RLH,"Westcoast Hospitality Corp.",NYSE,False,5.53
UTL,"Unitil Corp.",NYSE,False,28.72
DMND,"Diamond Foods",NASDAQ,False,20.19
TNP,"Tsakos Energy Navigation Ltd",NYSE,True,4.79
YPF,"Ypf Sociedad Anonima",NYSE,True,17.05
QIHU,"Qihoo 360 Technology Co. Ltd.",NYSE,True,62.54
TEAR,"Tearlab Corp.",NASDAQ,False,12.88
GPX,"Gp Strategies Corp.",NYSE,True,24.92
MBFI,"Mb Financial Inc.",NASDAQ,True,28.28
FICO,"Fair Isaac And Company Inc.",NYSE,True,51.84
CNYD,"China Yida Holding Co.",NASDAQ,False,6.42
TACT,"Transact Technologies Inc.",NASDAQ,True,8.63
EBIX,"Ebix Inc",NASDAQ,True,10.97
LONG,"Elong",NASDAQ,True,17.38
WLP,"Wellpoint Health Networks Inc.",NYSE,True,85.42
NJ,"Nidec Corporation",NYSE,True,20.41
ATVI,"Activision Blizzard Inc",NASDAQ,True,17.23
THC,"Tenet Healthcare Corp.",NYSE,True,40.27
SBR,"Sabine Royalty Trust",NYSE,True,50.91
SA,"Seabridge Gold",NYSE,True,14.90
ZMH,"Zimmer Holdings",NYSE,True,79.72
OZM,"Och-Ziff Capital Management",NYSE,False,11.18
ALL,"Allstate Corporation",NYSE,True,49.36
ETN,"Eaton Corp.",NYSE,True,65.24
AEIS,"Advanced Energy Industries",NASDAQ,True,19.76
FRGI,"Fiesta Restaurant Group Inc.",NASDAQ,False,33.27
EXAR,"Exar Corp.",NYSE,False,13.36
IGLD,"Internet Gold Golden Lines Ltd",NASDAQ,True,5.76
MSTR,"Microstrategy Inc.",NASDAQ,True,97.52
LUK,"Leucadia National Corp.",NYSE,True,26.48
ISRL,"Isramco",NASDAQ,True,105.30
GSH,"Guangshen Railway Company",NYSE,True,21.99
ORMP,"Oramed Pharmaceuticl",NASDAQ,False,7.25
CVX,"Chevron Corp.",NYSE,True,120.25
HPTX,"Hyperion Therapeutics Inc",NASDAQ,False,22.41
SLF,"Sun Life Financial Inc.",NYSE,True,32.38
MPG,"Mpg Office Trust",NYSE,True,3.12
GEOS,"Oyo Geospace Corp.",NASDAQ,True,69.83
BCE,"Bce",NYSE,True,41.24
STAN,"Standard Parking Corp.",NASDAQ,False,22.58
NTCT,"Netscout Systems",NASDAQ,True,25.79
ISIG,"Insignia Systems",NASDAQ,True,2.39
XRM,"Xerium Technologies",NYSE,False,10.17
ODFL,"Old Dominion Freight Line",NASDAQ,True,44.79
QCRH,"Qcr Holdings",NASDAQ,True,16.00
MLR,"Miller Industries",NYSE,True,15.91
MOH,"Molina Healthcare Inc",NYSE,True,34.48
CTC,"Ifm Investments Limited",NYSE,True,2.45
VLCCF,"Knightsbridge Tankers Limited",NASDAQ,True,8.11
MHO,"M/I Homes",NYSE,True,20.10
SENEB,"Seneca Foods",NASDAQ,True,31.77
SSH,"Sunshine Heart Inc",NASDAQ,False,8.66
HAFC,"Hanmi Financial Corp.",NASDAQ,True,17.59
AVEO,"Aveo Pharmaceuticals",NASDAQ,True,2.23
BSI,"Alon Holdings - Blue Square Israel Ltd",NYSE,True,3.61
ESEA,"Euroseas Ltd",NASDAQ,True,1.09
PFBI,"Premier Financial Bancorp",NASDAQ,True,11.99
BPHX,"Bluephoenix Solutions",NASDAQ,True,4.43
LECO,"Lincoln Electric Holdings",NASDAQ,True,61.39
EPAM,"Epam Systems Inc.",NYSE,False,30.46
NVR,"Nvr",NYSE,False,882.11
HBM,"Hudbay Minerals Inc",NYSE,False,6.81
UA,"Under Armour",NYSE,True,70.60
WAB,"Wabtec Corp.",NYSE,True,57.78
AXAS,"Abraxas Petroleum Corp.",NASDAQ,False,2.57
DRCO,"Dynamics Research Corp.",NASDAQ,True,6.74
USAK,"USA Truck",NASDAQ,True,5.73
AXU,"Alexco Resource Corp",AMEX,True,1.52
CHE,"Chemed",NYSE,True,70.98
GTY,"Getty Realty Corp.",NYSE,True,19.44
GPOR,"Gulfport Energy Corp.",NASDAQ,False,53.62
LMNR,"Limoneira Co",NASDAQ,False,21.15
VMW,"Vmware",NYSE,True,83.96
MNTG,"Mtr Gaming Group",NASDAQ,True,3.65
GME,"Gamestop Corp.",NYSE,True,47.69
JMP,"Jmp Group Inc",NYSE,False,6.73
HRL,"Hormel Foods Corp.",NYSE,True,42.73
CETV,"Central European Media Enterprises",NASDAQ,True,3.91
ZIOP,"Ziopharm Oncology Inc",NASDAQ,False,3.08
IPG,"Interpublic Group Of Companies",NYSE,True,15.83
IRDM,"Iridium Communications Inc",NASDAQ,False,7.09
IGTE,"Igate Corp.",NASDAQ,True,22.10
HBNC,"Horizon Bancorp [In]",NASDAQ,True,22.46
CORR,"Corenergy Infrastructure Trust Inc.",NYSE,False,7.36
SAND,"Sandstorm Gold Ltd.",AMEX,True,6.50
RELL,"Richardson Electronics",NASDAQ,True,11.24
LPS,"Lender Processing Services Inc",NYSE,False,32.27
CBR,"Ciber",NYSE,True,3.60
EVV,"Eaton Vance Limited Duration",AMEX,True,14.75
FLT,"Fleetcor Technologies",NYSE,False,97.52
TTC,"Toro Company",NYSE,True,48.41
BPFH,"Boston Private Financial Holdings",NASDAQ,True,10.82
WPO,"Washington Post Company",NYSE,True,574.94
HON,"Honeywell International Inc.",NYSE,True,82.01
LOOK,"Looksmart",NASDAQ,True,0.62
DSCO,"Discovery Laboratories",NASDAQ,True,1.68
GAIA,"Gaiam",NASDAQ,True,5.36
SU,"Suncor Energy Inc.",NYSE,True,33.94
SOQ,"Sonde Resources Corp",AMEX,True,0.74
SOCB,"Southcoast Financial Corp.",NASDAQ,True,5.50
OCFC,"Oceanfirst Financial",NASDAQ,True,16.66
FREE,"Freeseas Inc.",NASDAQ,True,0.20
FRC,"First Republic Bank",NYSE,True,44.03
WIRE,"Encore Wire Corp.",NASDAQ,True,39.30
FFBH,"First Federal Bancshares Of Arkansas",NASDAQ,True,9.51
STWD,"Starwood Property Trust",NYSE,False,25.30
OESX,"Orion Energy Systems",AMEX,False,3.34
CBU,"Community Bank System",NYSE,True,33.92
GAB,"Gabelli Equity Trust",NYSE,True,6.75
ROIAK,"Radio One",NASDAQ,True,2.41
AVID,"Avid Technology",NASDAQ,True,5.56
FLDM,"Fluidigm Corp.",NASDAQ,False,19.72
CMTL,"Comtech Telecommunications",NASDAQ,True,25.99
BBNK,"Bridge Capital Holdings",NASDAQ,True,16.95
MM,"Millennial Media Inc.",NYSE,True,6.65
ABMD,"Abiomed",NASDAQ,True,22.76
PERI,"Perion Network Ltd",NASDAQ,False,10.77
KCLI,"Kansas City Life Insurance Company",NASDAQ,True,43.88
DXR,"Daxor Corp.",AMEX,False,7.31
TV,"Grupo Televisa S.A.",NYSE,True,27.46
SAP,"Sap Ag",NYSE,True,75.79
SMPL,"Kaiser Federal Financial Group",NASDAQ,True,15.08
IEP,"Icahn Enterprises L.P.",NASDAQ,False,75.18
CGX,"Consolidated Graphics",NYSE,True,55.67
ESRX,"Express Scripts",NASDAQ,True,63.97
LMCA,"Liberty Media Corp. Series A",NASDAQ,True,140.03
NAD,"Nuveen Divadv Fund",NYSE,True,12.44
AERL,"Asia Entertainment & Resources Ltd",NASDAQ,False,3.92
VICL,"Vical Inc.",NASDAQ,True,1.45
DHIL,"Diamond Hill Investment Group",NASDAQ,True,109.82
LEA,"Lear Corp.",NYSE,True,70.80
CWBC,"Community West Bancshares",NASDAQ,False,5.57
UNIS,"Unilife Corp.",NASDAQ,False,2.72
FL,"Footlocker Inc",NYSE,True,34.61
ENVI,"Envivio Inc.",NASDAQ,False,2.55
DDS,"Dillard's",NYSE,True,84.49
ZBB,"Zbb Energy Corporation",AMEX,True,0.20
LEN,"Lennar Corp.",NYSE,True,33.28
AEC,"Associated Estates Realty Corp.",NYSE,True,14.50
PSO,"Pearson Plc",NYSE,True,20.44
SMBC,"Southern Missouri Bancorp",NASDAQ,True,28.50
RTN,"Raytheon Company",NYSE,True,75.60
PTSI,"P.A.M. Transportation Services",NASDAQ,True,12.02
TORM,"Tor Minerals International Inc",NASDAQ,True,10.96
GRT,"Glimcher Realty Trust",NYSE,True,10.51
BVSN,"Broadvision",NASDAQ,True,9.94
OSHC,"Ocean Shore Holding Co.",NASDAQ,False,14.90
JONE,"Jones Energy Inc.",NYSE,False,13.97
MEIL,"Methes Energies International L",NASDAQ,False,1.64
JAKK,"Jakks Pacific",NASDAQ,True,5.37
XLNX,"Xilinx",NASDAQ,True,44.03
DISH,"Dish Network Corp.",NASDAQ,True,44.29
TIGR,"Tigerlogic Corp.",NASDAQ,False,1.77
SDT,"Sandridge Mississippian Trust I",NYSE,True,13.01
INGR,"Ingredion Inc",NYSE,True,64.13
